🦥 Unsloth: Will patch your computer to enable 2x faster free finetuning.
2025-02-05 10:53:02.519172: I tensorflow/core/util/port.cc:153] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
2025-02-05 10:53:02.537937: E external/local_xla/xla/stream_executor/cuda/cuda_fft.cc:477] Unable to register cuFFT factory: Attempting to register factory for plugin cuFFT when one has already been registered
WARNING: All log messages before absl::InitializeLog() is called are written to STDERR
E0000 00:00:1738752782.560092    2610 cuda_dnn.cc:8310] Unable to register cuDNN factory: Attempting to register factory for plugin cuDNN when one has already been registered
E0000 00:00:1738752782.566741    2610 cuda_blas.cc:1418] Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered
2025-02-05 10:53:02.588898: I tensorflow/core/platform/cpu_feature_guard.cc:210] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.
To enable the following instructions: AVX2 AVX512F AVX512_VNNI FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.
🦥 Unsloth Zoo will now patch everything to make training faster!
==((====))==  Unsloth 2025.1.8: Fast Mistral patching. Transformers: 4.47.1.
   \\   /|    GPU: NVIDIA A100-SXM4-40GB. Max memory: 39.557 GB. Platform: Linux.
O^O/ \_/ \    Torch: 2.5.1+cu124. CUDA: 8.0. CUDA Toolkit: 12.4. Triton: 3.1.0
\        /    Bfloat16 = TRUE. FA [Xformers = 0.0.29.post1. FA2 = False]
 "-____-"     Free Apache license: http://github.com/unslothai/unsloth
Unsloth: Fast downloading is enabled - ignore downloading bars which are red colored!
model.safetensors: 100% 2.26G/2.26G [00:05<00:00, 450MB/s]
generation_config.json: 100% 194/194 [00:00<00:00, 1.60MB/s]
tokenizer_config.json: 100% 3.34k/3.34k [00:00<00:00, 29.9MB/s]
tokenizer.model: 100% 500k/500k [00:00<00:00, 9.75MB/s]
added_tokens.json: 100% 293/293 [00:00<00:00, 2.51MB/s]
special_tokens_map.json: 100% 458/458 [00:00<00:00, 4.10MB/s]
tokenizer.json: 100% 1.84M/1.84M [00:00<00:00, 18.0MB/s]
Unsloth 2025.1.8 patched 32 layers with 32 QKV layers, 32 O layers and 32 MLP layers.
Generating train split: 1914 examples [00:00, 61223.71 examples/s]
Map: 100% 1914/1914 [00:04<00:00, 448.06 examples/s]
GPU = NVIDIA A100-SXM4-40GB. Max memory = 39.55743408203125 GB.
2.283 GB of memory reserved.
==((====))==  Unsloth - 2x faster free finetuning | Num GPUs = 1
   \\   /|    Num examples = 1,914 | Num Epochs = 1
O^O/ \_/ \    Batch size per device = 2 | Gradient Accumulation steps = 4
\        /    Total batch size = 8 | Total steps = 239
 "-____-"     Number of trainable parameters = 29,884,416
{'loss': 0.0437, 'grad_norm': 0.04200656712055206, 'learning_rate': 8.290598290598292e-05, 'epoch': 0.59}
{'loss': 0.038, 'grad_norm': 0.05411447212100029, 'learning_rate': 8.205128205128205e-05, 'epoch': 0.6}
{'loss': 0.0338, 'grad_norm': 0.033725205808877945, 'learning_rate': 8.11965811965812e-05, 'epoch': 0.6}
{'loss': 0.0459, 'grad_norm': 0.044105108827352524, 'learning_rate': 8.034188034188035e-05, 'epoch': 0.61}
{'loss': 0.0417, 'grad_norm': 0.04218986630439758, 'learning_rate': 7.948717948717948e-05, 'epoch': 0.61}
{'loss': 0.0403, 'grad_norm': 0.0401868112385273, 'learning_rate': 7.863247863247864e-05, 'epoch': 0.61}
{'loss': 0.0437, 'grad_norm': 0.042343296110630035, 'learning_rate': 7.777777777777778e-05, 'epoch': 0.62}
{'loss': 0.0422, 'grad_norm': 0.039929307997226715, 'learning_rate': 7.692307692307693e-05, 'epoch': 0.62}
{'loss': 0.032, 'grad_norm': 0.03730333223938942, 'learning_rate': 7.606837606837607e-05, 'epoch': 0.63}
{'loss': 0.0388, 'grad_norm': 0.04306156188249588, 'learning_rate': 7.521367521367521e-05, 'epoch': 0.63}
{'loss': 0.0401, 'grad_norm': 0.041756708174943924, 'learning_rate': 7.435897435897436e-05, 'epoch': 0.64}
{'loss': 0.0439, 'grad_norm': 0.042348816990852356, 'learning_rate': 7.350427350427352e-05, 'epoch': 0.64}
{'loss': 0.0428, 'grad_norm': 0.0444435216486454, 'learning_rate': 7.264957264957265e-05, 'epoch': 0.64}
{'loss': 0.0377, 'grad_norm': 0.03714493662118912, 'learning_rate': 7.17948717948718e-05, 'epoch': 0.65}
{'loss': 0.0371, 'grad_norm': 0.04457879066467285, 'learning_rate': 7.094017094017095e-05, 'epoch': 0.65}
{'loss': 0.0383, 'grad_norm': 0.038799308240413666, 'learning_rate': 7.008547008547008e-05, 'epoch': 0.66}
{'loss': 0.0424, 'grad_norm': 0.04196206480264664, 'learning_rate': 6.923076923076924e-05, 'epoch': 0.66}
{'loss': 0.0494, 'grad_norm': 0.04164949059486389, 'learning_rate': 6.837606837606838e-05, 'epoch': 0.66}
{'loss': 0.0372, 'grad_norm': 0.03934655338525772, 'learning_rate': 6.752136752136753e-05, 'epoch': 0.67}
{'loss': 0.0455, 'grad_norm': 0.04293600469827652, 'learning_rate': 6.666666666666667e-05, 'epoch': 0.67}
{'loss': 0.0431, 'grad_norm': 0.04928148165345192, 'learning_rate': 6.581196581196581e-05, 'epoch': 0.68}
{'loss': 0.0384, 'grad_norm': 0.03591781109571457, 'learning_rate': 6.495726495726496e-05, 'epoch': 0.68}
{'loss': 0.0361, 'grad_norm': 0.03757603093981743, 'learning_rate': 6.410256410256412e-05, 'epoch': 0.69}
{'loss': 0.0386, 'grad_norm': 0.03723111003637314, 'learning_rate': 6.324786324786325e-05, 'epoch': 0.69}
{'loss': 0.0447, 'grad_norm': 0.04140352085232735, 'learning_rate': 6.239316239316239e-05, 'epoch': 0.69}
{'loss': 0.046, 'grad_norm': 0.041472818702459335, 'learning_rate': 6.153846153846155e-05, 'epoch': 0.7}
{'loss': 0.0431, 'grad_norm': 0.042195845395326614, 'learning_rate': 6.068376068376068e-05, 'epoch': 0.7}
{'loss': 0.0358, 'grad_norm': 0.042539652436971664, 'learning_rate': 5.982905982905983e-05, 'epoch': 0.71}
{'loss': 0.0538, 'grad_norm': 0.049037039279937744, 'learning_rate': 5.897435897435898e-05, 'epoch': 0.71}
{'loss': 0.0376, 'grad_norm': 0.04196400195360184, 'learning_rate': 5.8119658119658126e-05, 'epoch': 0.71}
{'loss': 0.0346, 'grad_norm': 0.03570794686675072, 'learning_rate': 5.726495726495726e-05, 'epoch': 0.72}
{'loss': 0.0385, 'grad_norm': 0.04670659080147743, 'learning_rate': 5.6410256410256414e-05, 'epoch': 0.72}
{'loss': 0.0403, 'grad_norm': 0.043112579733133316, 'learning_rate': 5.555555555555556e-05, 'epoch': 0.73}
{'loss': 0.037, 'grad_norm': 0.044487979263067245, 'learning_rate': 5.470085470085471e-05, 'epoch': 0.73}
{'loss': 0.0446, 'grad_norm': 0.04225385561585426, 'learning_rate': 5.384615384615385e-05, 'epoch': 0.74}
{'loss': 0.0359, 'grad_norm': 0.043228812515735626, 'learning_rate': 5.2991452991453e-05, 'epoch': 0.74}
{'loss': 0.0393, 'grad_norm': 0.04223908856511116, 'learning_rate': 5.213675213675214e-05, 'epoch': 0.74}
{'loss': 0.0301, 'grad_norm': 0.03525998443365097, 'learning_rate': 5.128205128205128e-05, 'epoch': 0.75}
{'loss': 0.0325, 'grad_norm': 0.03439781814813614, 'learning_rate': 5.042735042735043e-05, 'epoch': 0.75}
{'loss': 0.0374, 'grad_norm': 0.038501810282468796, 'learning_rate': 4.9572649572649575e-05, 'epoch': 0.76}
{'loss': 0.0344, 'grad_norm': 0.03989052027463913, 'learning_rate': 4.871794871794872e-05, 'epoch': 0.76}
{'loss': 0.0398, 'grad_norm': 0.04433164745569229, 'learning_rate': 4.786324786324787e-05, 'epoch': 0.76}
{'loss': 0.0339, 'grad_norm': 0.04992429167032242, 'learning_rate': 4.700854700854701e-05, 'epoch': 0.77}
{'loss': 0.0339, 'grad_norm': 0.03531695157289505, 'learning_rate': 4.615384615384616e-05, 'epoch': 0.77}
{'loss': 0.0358, 'grad_norm': 0.04043871536850929, 'learning_rate': 4.52991452991453e-05, 'epoch': 0.78}
{'loss': 0.0382, 'grad_norm': 0.045266907662153244, 'learning_rate': 4.4444444444444447e-05, 'epoch': 0.78}
{'loss': 0.0357, 'grad_norm': 0.040421269834041595, 'learning_rate': 4.358974358974359e-05, 'epoch': 0.79}
{'loss': 0.0383, 'grad_norm': 0.04398774728178978, 'learning_rate': 4.2735042735042735e-05, 'epoch': 0.79}
{'loss': 0.0452, 'grad_norm': 0.042565468698740005, 'learning_rate': 4.1880341880341886e-05, 'epoch': 0.79}
{'loss': 0.0369, 'grad_norm': 0.042753323912620544, 'learning_rate': 4.1025641025641023e-05, 'epoch': 0.8}
{'loss': 0.037, 'grad_norm': 0.04196714982390404, 'learning_rate': 4.0170940170940174e-05, 'epoch': 0.8}
{'loss': 0.0391, 'grad_norm': 0.042949020862579346, 'learning_rate': 3.931623931623932e-05, 'epoch': 0.81}
{'loss': 0.0394, 'grad_norm': 0.04024583473801613, 'learning_rate': 3.846153846153846e-05, 'epoch': 0.81}
{'loss': 0.0389, 'grad_norm': 0.0451655313372612, 'learning_rate': 3.760683760683761e-05, 'epoch': 0.82}
{'loss': 0.0323, 'grad_norm': 0.05182917043566704, 'learning_rate': 3.675213675213676e-05, 'epoch': 0.82}
{'loss': 0.0419, 'grad_norm': 0.047282133251428604, 'learning_rate': 3.58974358974359e-05, 'epoch': 0.82}
{'loss': 0.0297, 'grad_norm': 0.03967682644724846, 'learning_rate': 3.504273504273504e-05, 'epoch': 0.83}
{'loss': 0.043, 'grad_norm': 0.04575167968869209, 'learning_rate': 3.418803418803419e-05, 'epoch': 0.83}
{'loss': 0.0394, 'grad_norm': 0.0404873862862587, 'learning_rate': 3.3333333333333335e-05, 'epoch': 0.84}
{'loss': 0.0416, 'grad_norm': 0.04463191702961922, 'learning_rate': 3.247863247863248e-05, 'epoch': 0.84}
{'loss': 0.0397, 'grad_norm': 0.04462588205933571, 'learning_rate': 3.162393162393162e-05, 'epoch': 0.84}
{'loss': 0.0339, 'grad_norm': 0.040065500885248184, 'learning_rate': 3.0769230769230774e-05, 'epoch': 0.85}
{'loss': 0.0419, 'grad_norm': 0.0453331284224987, 'learning_rate': 2.9914529914529915e-05, 'epoch': 0.85}
{'loss': 0.0357, 'grad_norm': 0.040838468819856644, 'learning_rate': 2.9059829059829063e-05, 'epoch': 0.86}
{'loss': 0.0387, 'grad_norm': 0.046417854726314545, 'learning_rate': 2.8205128205128207e-05, 'epoch': 0.86}
{'loss': 0.0429, 'grad_norm': 0.047010213136672974, 'learning_rate': 2.7350427350427355e-05, 'epoch': 0.87}
{'loss': 0.0359, 'grad_norm': 0.038627319037914276, 'learning_rate': 2.64957264957265e-05, 'epoch': 0.87}
{'loss': 0.0324, 'grad_norm': 0.04829409345984459, 'learning_rate': 2.564102564102564e-05, 'epoch': 0.87}
{'loss': 0.0444, 'grad_norm': 0.050453707575798035, 'learning_rate': 2.4786324786324787e-05, 'epoch': 0.88}
{'loss': 0.0355, 'grad_norm': 0.046211615204811096, 'learning_rate': 2.3931623931623935e-05, 'epoch': 0.88}
{'loss': 0.0385, 'grad_norm': 0.04778723791241646, 'learning_rate': 2.307692307692308e-05, 'epoch': 0.89}
{'loss': 0.0516, 'grad_norm': 0.04945926368236542, 'learning_rate': 2.2222222222222223e-05, 'epoch': 0.89}
{'loss': 0.0439, 'grad_norm': 0.04456988349556923, 'learning_rate': 2.1367521367521368e-05, 'epoch': 0.89}
{'loss': 0.0277, 'grad_norm': 0.038326166570186615, 'learning_rate': 2.0512820512820512e-05, 'epoch': 0.9}
{'loss': 0.0435, 'grad_norm': 0.04669271782040596, 'learning_rate': 1.965811965811966e-05, 'epoch': 0.9}
{'loss': 0.0445, 'grad_norm': 0.04001518711447716, 'learning_rate': 1.8803418803418804e-05, 'epoch': 0.91}
{'loss': 0.0377, 'grad_norm': 0.04379089176654816, 'learning_rate': 1.794871794871795e-05, 'epoch': 0.91}
{'loss': 0.0309, 'grad_norm': 0.037729714065790176, 'learning_rate': 1.7094017094017095e-05, 'epoch': 0.92}
{'loss': 0.0372, 'grad_norm': 0.045286666601896286, 'learning_rate': 1.623931623931624e-05, 'epoch': 0.92}
{'loss': 0.0446, 'grad_norm': 0.04552779719233513, 'learning_rate': 1.5384615384615387e-05, 'epoch': 0.92}
{'loss': 0.044, 'grad_norm': 0.04641827568411827, 'learning_rate': 1.4529914529914531e-05, 'epoch': 0.93}
{'loss': 0.0332, 'grad_norm': 0.04228689894080162, 'learning_rate': 1.3675213675213677e-05, 'epoch': 0.93}
{'loss': 0.03, 'grad_norm': 0.0396297387778759, 'learning_rate': 1.282051282051282e-05, 'epoch': 0.94}
{'loss': 0.0396, 'grad_norm': 0.041118230670690536, 'learning_rate': 1.1965811965811967e-05, 'epoch': 0.94}
{'loss': 0.0373, 'grad_norm': 0.04683716967701912, 'learning_rate': 1.1111111111111112e-05, 'epoch': 0.94}
{'loss': 0.0477, 'grad_norm': 0.04978138580918312, 'learning_rate': 1.0256410256410256e-05, 'epoch': 0.95}
{'loss': 0.0428, 'grad_norm': 0.04150822386145592, 'learning_rate': 9.401709401709402e-06, 'epoch': 0.95}
{'loss': 0.0418, 'grad_norm': 0.04629013314843178, 'learning_rate': 8.547008547008548e-06, 'epoch': 0.96}
{'loss': 0.037, 'grad_norm': 0.043122388422489166, 'learning_rate': 7.692307692307694e-06, 'epoch': 0.96}
{'loss': 0.0376, 'grad_norm': 0.04318835586309433, 'learning_rate': 6.837606837606839e-06, 'epoch': 0.97}
{'loss': 0.034, 'grad_norm': 0.03961559012532234, 'learning_rate': 5.982905982905984e-06, 'epoch': 0.97}
{'loss': 0.0393, 'grad_norm': 0.04163260757923126, 'learning_rate': 5.128205128205128e-06, 'epoch': 0.97}
{'loss': 0.0332, 'grad_norm': 0.044279225170612335, 'learning_rate': 4.273504273504274e-06, 'epoch': 0.98}
{'loss': 0.0426, 'grad_norm': 0.04449724778532982, 'learning_rate': 3.4188034188034193e-06, 'epoch': 0.98}
{'loss': 0.0499, 'grad_norm': 0.048335205763578415, 'learning_rate': 2.564102564102564e-06, 'epoch': 0.99}
{'loss': 0.0351, 'grad_norm': 0.04451138898730278, 'learning_rate': 1.7094017094017097e-06, 'epoch': 0.99}
{'loss': 0.0394, 'grad_norm': 0.04859728738665581, 'learning_rate': 8.547008547008548e-07, 'epoch': 0.99}
{'loss': 0.0398, 'grad_norm': 0.0433812141418457, 'learning_rate': 0.0, 'epoch': 1.0}
100% 239/239 [13:19<00:00,  3.31s/it]/usr/local/lib/python3.11/dist-packages/peft/utils/other.py:716: UserWarning: Unable to fetch remote file due to the following error (ReadTimeoutError("HTTPSConnectionPool(host='huggingface.co', port=443): Read timed out. (read timeout=10)"), '(Request ID: a4a647ec-5354-4bea-9294-ae5a34399a64)') - silently ignoring the lookup for the file config.json in unsloth/phi-3-mini-4k-instruct-bnb-4bit.
  warnings.warn(
/usr/local/lib/python3.11/dist-packages/peft/utils/save_and_load.py:246: UserWarning: Could not find a config file in unsloth/phi-3-mini-4k-instruct-bnb-4bit - will assume that the vocabulary was not modified.
  warnings.warn(
{'train_runtime': 809.8119, 'train_samples_per_second': 2.364, 'train_steps_per_second': 0.295, 'train_loss': 0.25045188730699497, 'epoch': 1.0}
100% 239/239 [13:29<00:00,  3.39s/it]
Training runtime: 13.5 minutes
Training memory: 0.981 GB
